timestamp,sensor
00:17:02.124,0.485100146556
00:17:02.146,0.127992183683
00:17:02.168,0.130434782609
00:17:02.190,0.133365901319
00:17:02.211,0.133365901319
00:17:02.232,0.133365901319
00:17:02.253,0.14411333659
00:17:02.275,0.228138739619
00:17:03.042,0.118221787982
00:17:03.064,0.119198827553
00:17:03.086,0.122618466048
00:17:03.089,0.118710307767
00:17:03.107,0.116756228627
00:17:03.128,0.119198827553
00:17:03.150,0.116267708842
00:17:03.171,0.115290669272
00:17:03.192,0.116267708842
00:17:03.213,0.120664386908
00:17:03.235,0.14215925745
00:17:03.256,0.324865657059
00:17:04.748,0.102100635076
00:17:04.770,0.105031753786
00:17:04.791,0.107962872496
00:17:04.813,0.128969223254
00:17:04.834,0.430874450415
00:17:05.154,0.290669272106
00:17:05.175,0.107474352711
00:17:05.196,0.101612115291
00:17:05.218,0.102100635076
00:17:05.239,0.105520273571
00:17:05.260,0.128480703468
00:17:05.282,0.602833414753
00:17:05.666,0.0889106008793
00:17:05.687,0.0879335613092
00:17:05.709,0.0810942843185
00:17:05.730,0.0742550073278
00:17:05.752,0.066927210552
00:17:05.774,0.0630190522716
00:17:05.796,0.0600879335613
00:17:05.799,0.0620420127015
00:17:05.816,0.0605764533464
00:17:05.837,0.057156814851
00:17:05.859,0.0595994137763
00:17:05.880,0.0639960918417
00:17:05.902,0.066927210552
00:17:05.923,0.0679042501221
00:17:05.944,0.0703468490474
00:17:05.965,0.0713238886175
00:17:05.986,0.0713238886175
00:17:06.008,0.0708353688324
00:17:06.029,0.0698583292623
00:17:06.051,0.0649731314118
00:17:06.072,0.0620420127015
00:17:06.093,0.0659501709819
00:17:06.115,0.0659501709819
00:17:06.136,0.066438690767
00:17:06.158,0.066438690767
00:17:06.179,0.0674157303371
00:17:06.200,0.0679042501221
00:17:06.221,0.0688812896922
00:17:06.244,0.0698583292623
00:17:06.266,0.0703468490474
00:17:06.269,0.066438690767
00:17:06.286,0.066438690767
00:17:06.309,0.0708353688324
00:17:06.328,0.066927210552
00:17:06.350,0.0703468490474
00:17:06.372,0.0698583292623
00:17:06.375,0.0703468490474
00:17:06.392,0.0698583292623
00:17:06.414,0.0679042501221
00:17:06.437,0.066927210552
00:17:06.455,0.0713238886175
00:17:06.477,0.066438690767
00:17:06.498,0.066927210552
00:17:06.519,0.0674157303371
00:17:06.542,0.0683927699072
00:17:06.564,0.0698583292623
00:17:06.585,0.0703468490474
00:17:06.607,0.0703468490474
00:17:06.628,0.0703468490474
00:17:06.649,0.0693698094773
00:17:06.671,0.0688812896922
00:17:06.692,0.0674157303371
00:17:06.714,0.066927210552
00:17:06.735,0.066438690767
00:17:06.756,0.066438690767
00:17:06.778,0.066438690767
00:17:06.801,0.0679042501221
00:17:06.818,0.0708353688324
00:17:06.841,0.0679042501221
00:17:06.863,0.0688812896922
00:17:06.866,0.0679042501221
00:17:06.883,0.0683927699072
00:17:06.904,0.0708353688324
00:17:06.926,0.0713238886175
00:17:06.948,0.0713238886175
00:17:06.970,0.0708353688324
00:17:06.973,0.0688812896922
00:17:06.991,0.0683927699072
00:17:07.012,0.0688812896922
00:17:07.033,0.0679042501221
00:17:07.055,0.0674157303371
00:17:07.077,0.066927210552
00:17:07.099,0.0674157303371
00:17:07.117,0.0718124084025
00:17:07.138,0.0674157303371
00:17:07.160,0.0683927699072
00:17:07.182,0.0693698094773
00:17:07.203,0.0708353688324
00:17:07.226,0.0718124084025
00:17:07.248,0.0718124084025
00:17:07.251,0.0679042501221
00:17:07.269,0.0679042501221
00:17:07.291,0.0708353688324
00:17:07.309,0.0679042501221
00:17:07.332,0.0708353688324
00:17:07.353,0.0693698094773
00:17:07.356,0.0718124084025
00:17:07.374,0.0713238886175
00:17:07.396,0.0679042501221
00:17:07.417,0.0674157303371
00:17:07.439,0.0679042501221
00:17:07.461,0.0688812896922
00:17:07.480,0.0713238886175
00:17:07.502,0.0698583292623
00:17:07.524,0.0708353688324
00:17:07.527,0.0679042501221
00:17:07.545,0.0683927699072
00:17:07.567,0.0723009281876
00:17:07.589,0.0723009281876
00:17:07.610,0.0713238886175
00:17:07.629,0.0683927699072
00:17:07.651,0.0713238886175
00:17:07.672,0.0698583292623
00:17:07.694,0.0688812896922
00:17:07.716,0.0679042501221
00:17:07.739,0.0679042501221
00:17:07.742,0.0718124084025
00:17:07.759,0.0718124084025
00:17:07.778,0.0727894479726
00:17:07.801,0.0693698094773
00:17:07.823,0.0703468490474
00:17:07.826,0.0693698094773
00:17:07.843,0.0693698094773
00:17:07.865,0.0723009281876
00:17:07.887,0.0727894479726
00:17:07.908,0.0727894479726
00:17:07.930,0.0718124084025
00:17:07.953,0.0708353688324
00:17:07.970,0.0693698094773
00:17:07.992,0.0708353688324
00:17:08.014,0.0693698094773
00:17:08.035,0.0683927699072
00:17:08.057,0.0683927699072
00:17:08.080,0.0688812896922
00:17:08.098,0.0727894479726
00:17:08.120,0.0693698094773
00:17:08.143,0.0708353688324
00:17:08.164,0.0723009281876
00:17:08.186,0.0727894479726
00:17:08.214,0.0727894479726
00:17:08.230,0.0693698094773
00:17:08.248,0.0683927699072
00:17:08.270,0.0723009281876
00:17:08.291,0.0713238886175
00:17:08.313,0.0703468490474
00:17:08.334,0.0693698094773
00:17:08.355,0.0688812896922
00:17:08.377,0.0683927699072
00:17:08.398,0.0683927699072
00:17:08.420,0.0693698094773
00:17:08.441,0.0698583292623
00:17:08.463,0.0713238886175
00:17:08.484,0.0723009281876
00:17:08.488,0.0683927699072
00:17:08.505,0.0688812896922
00:17:08.527,0.0732779677577
00:17:08.550,0.0727894479726
00:17:08.568,0.0683927699072
00:17:08.590,0.0723009281876
00:17:08.612,0.0718124084025
00:17:08.615,0.0713238886175
00:17:08.633,0.0713238886175
00:17:08.654,0.0693698094773
00:17:08.676,0.0683927699072
00:17:08.697,0.0683927699072
00:17:08.718,0.0683927699072
00:17:08.740,0.0693698094773
00:17:08.761,0.0698583292623
00:17:08.783,0.0713238886175
00:17:08.804,0.0727894479726
00:17:08.825,0.0766976062531
00:17:08.847,0.0815828041036
00:17:08.868,0.0850024425989
00:17:08.889,0.0933072789448
00:17:08.911,0.130434782609
00:17:08.932,0.517342452369
00:17:09.741,0.511968734734
00:17:09.762,0.336101612115
00:17:09.784,0.250122129946
00:17:09.806,0.228627259404
00:17:09.828,0.272105520274
00:17:09.831,0.273082559844
00:17:09.849,0.371275036639
00:17:09.870,0.359550561798
00:17:09.893,0.339521250611
00:17:09.914,0.323400097704
00:17:09.917,0.340498290181
00:17:09.935,0.335124572545
00:17:09.956,0.338544211041
00:17:09.978,0.255495847582
00:17:09.997,0.231069858329
00:17:10.019,0.237420615535
00:17:10.041,0.271128480703
00:17:10.044,0.223742061553
00:17:10.062,0.252076209086
00:17:10.084,0.262823644358
00:17:10.105,0.264777723498
00:17:10.147,0.246702491451
00:17:10.152,0.211040547142
00:17:10.170,0.23400097704
00:17:10.192,0.228138739619
00:17:10.196,0.2418172936
00:17:10.213,0.270151441133
00:17:10.231,0.247679531021
00:17:10.253,0.254030288227
00:17:10.274,0.243282852956
00:17:10.295,0.276502198339
00:17:10.317,0.225207620909
00:17:10.338,0.228138739619
00:17:10.359,0.216902784563
00:17:10.381,0.227650219834
00:17:10.403,0.229604298974
00:17:10.425,0.309721543723
00:17:10.428,0.279921836834
00:17:10.446,0.345383488031
00:17:10.467,0.359550561798
00:17:10.489,0.381533952125
00:17:10.510,0.3365901319
00:17:10.532,0.344406448461
00:17:10.553,0.328285295554
00:17:10.574,0.307767464582
00:17:10.595,0.319491939424
00:17:10.618,0.276990718124
00:17:10.640,0.224230581339
00:17:10.643,0.220810942843
00:17:10.661,0.227650219834
00:17:10.679,0.214948705423
00:17:10.701,0.232046897899
00:17:10.722,0.277967757694
00:17:10.744,0.269662921348
00:17:10.765,0.357107962872
00:17:10.787,0.345383488031
00:17:10.808,0.300928187592
00:17:10.829,0.297508549096
00:17:10.851,0.274059599414
00:17:10.872,0.298974108451
00:17:10.894,0.283829995115
00:17:10.915,0.312652662433
00:17:10.937,0.395212506106
00:17:10.958,0.332193453835
00:17:10.980,0.364924279433
00:17:11.001,0.376648754275
00:17:11.022,0.365901319003
00:17:11.044,0.470933072789
00:17:11.065,0.441621885686
00:17:11.087,0.436248168051
00:17:11.108,0.527601367855
00:17:11.129,0.497801660967
00:17:11.151,0.400097703957
00:17:11.173,0.430874450415
00:17:11.192,0.315583781143
00:17:11.214,0.293111871031
00:17:11.236,0.271617000489
00:17:11.239,0.302882266732
00:17:11.257,0.325354176844
00:17:11.278,0.269174401563
00:17:11.300,0.28138739619
00:17:11.321,0.308255984367
00:17:11.342,0.274548119199
00:17:11.364,0.313629702003
00:17:11.385,0.341475329751
00:17:11.407,0.317537860283
00:17:11.428,0.295065950171
00:17:11.450,0.352711284807
00:17:11.471,0.389838788471
00:17:11.493,0.412799218368
00:17:11.515,0.557889594529
00:17:11.533,0.403028822667
00:17:11.554,0.404982901808
00:17:11.576,0.416707376649
00:17:11.597,0.368343917929
00:17:11.619,0.376160234489
00:17:11.640,0.387884709331
00:17:11.662,0.342452369321
00:17:11.683,0.32877381534
00:17:11.705,0.324377137274
00:17:11.727,0.400097703957
00:17:11.749,0.460674157303
00:17:11.752,0.490962383977
00:17:11.769,0.436248168051
00:17:11.791,0.420127015144
00:17:11.812,0.396678065462
00:17:11.834,0.414753297509
00:17:11.855,0.332193453835
00:17:11.874,0.354176844162
00:17:11.895,0.309721543723
00:17:11.917,0.305813385442
00:17:11.938,0.362970200293
00:17:11.960,0.418661455789
00:17:11.982,0.32975085491
00:17:12.004,0.334147532975
00:17:12.007,0.385442110405
00:17:12.025,0.450903761602
00:17:12.046,0.437225207621
00:17:12.067,0.583292623351
00:17:12.093,0.649731314118
00:17:12.111,0.556912554958
